regionname,regiontype,regionlongitude,regionlatitude
850,zip3,-112.096836,33.652271
852,zip3,-111.544900,33.123690
853,zip3,-113.441839,33.375318
855,zip3,-110.176415,33.434465
856,zip3,-110.654400,32.049454
857,zip3,-111.202389,31.994044
859,zip3,-109.809283,34.224067
860,zip3,-111.467164,35.957915
863,zip3,-112.202384,34.738608
864,zip3,-113.798261,35.587388
865,zip3,-109.567160,35.923976
870,zip3,-106.874925,35.144977
871,zip3,-106.680939,35.118507
873,zip3,-108.310627,35.484513
874,zip3,-108.320403,36.508359
875,zip3,-106.218421,36.292569
877,zip3,-104.605907,36.121013
878,zip3,-107.649220,33.984673
879,zip3,-107.127199,33.110463
880,zip3,-108.020396,32.354161
881,zip3,-103.801990,34.284886
882,zip3,-104.076727,32.941223
883,zip3,-105.562540,33.242933
884,zip3,-103.845378,35.686055
890,zip3,-115.810783,37.564844
891,zip3,-115.419751,36.081434
893,zip3,-115.703943,39.550479
894,zip3,-118.540782,40.259448
895,zip3,-119.743556,39.701803
897,zip3,-119.687999,39.171339
898,zip3,-115.536132,41.065887
900,zip3,-118.312273,34.043464
902,zip3,-118.521541,33.990308
903,zip3,-118.346360,33.953518
904,zip3,-118.483319,34.023458
905,zip3,-118.332792,33.836116
906,zip3,-118.033306,33.932282
907,zip3,-118.341139,33.434858
908,zip3,-118.167070,33.804564
910,zip3,-118.128699,34.218213
911,zip3,-118.126144,34.151444
912,zip3,-118.246257,34.184217
913,zip3,-118.556202,34.371826
914,zip3,-118.464460,34.177954
915,zip3,-118.324076,34.188710
916,zip3,-118.388994,34.171233
917,zip3,-117.746701,34.080549
918,zip3,-118.135670,34.083979
919,zip3,-116.622843,32.739285
920,zip3,-116.724751,33.159156
921,zip3,-117.120919,32.810113
922,zip3,-115.560024,33.672948
923,zip3,-116.252161,35.268063
924,zip3,-117.301919,34.229543
925,zip3,-116.953415,33.663317
926,zip3,-117.685519,33.616181
927,zip3,-117.866706,33.733741
928,zip3,-117.707052,33.842169
930,zip3,-119.099560,34.378516
931,zip3,-119.831006,34.531858
932,zip3,-119.323350,35.783145
933,zip3,-119.005463,35.367485
934,zip3,-120.445943,35.352473
935,zip3,-118.018841,36.130185
936,zip3,-119.786619,36.928769
937,zip3,-119.837776,36.708099
939,zip3,-121.437052,36.310922
940,zip3,-122.295983,37.409118
941,zip3,-122.437529,37.747552
943,zip3,-122.146530,37.426587
944,zip3,-122.305539,37.549647
945,zip3,-122.008885,38.043459
946,zip3,-122.215755,37.789509
947,zip3,-122.270609,37.879093
948,zip3,-122.333019,37.954680
949,zip3,-122.714566,38.128977
950,zip3,-121.405098,36.841507
951,zip3,-121.780100,37.325215
952,zip3,-120.849525,38.130614
953,zip3,-120.459908,37.673535
954,zip3,-123.121470,39.156717
955,zip3,-123.764985,40.904587
956,zip3,-121.174054,38.665852
957,zip3,-120.779006,38.938253
958,zip3,-121.440702,38.580082
959,zip3,-121.658245,39.513099
960,zip3,-122.124252,40.967027
961,zip3,-120.385766,40.513503
967,zip3,-156.321848,20.229430
968,zip3,-157.828061,21.328343
970,zip3,-121.714279,45.353396
971,zip3,-123.488831,45.576469
972,zip3,-122.704943,45.554451
973,zip3,-123.125536,44.701093
974,zip3,-123.311709,43.422074
975,zip3,-123.023874,42.399965
976,zip3,-120.790980,42.657513
977,zip3,-120.055932,43.567544
978,zip3,-118.557361,45.137866
979,zip3,-117.676321,43.284585
980,zip3,-121.843506,47.423744
981,zip3,-122.360540,47.595705
982,zip3,-121.839141,48.316542
983,zip3,-122.904254,47.423541
984,zip3,-122.504238,47.144061
985,zip3,-123.390667,47.061718
986,zip3,-122.138073,46.030351
988,zip3,-119.950894,47.996156
989,zip3,-120.654121,46.812119
990,zip3,-117.598663,47.578474
991,zip3,-118.148537,47.927933
992,zip3,-117.409545,47.682210
993,zip3,-118.845114,46.399907
994,zip3,-117.208605,46.199657
995,zip3,-153.694483,60.909960
996,zip3,-155.299077,60.993467
997,zip3,-154.477737,66.341195
998,zip3,-134.938414,58.051404
999,zip3,-131.726031,55.716081
USA,country,-106.021040,38.451299
00001,zip5,-158.145855,59.241150
00002,zip5,-150.520458,64.672937
00003,zip5,-156.587286,57.806383
00004,zip5,-153.231784,59.741589
00005,zip5,-154.672383,60.680247
00006,zip5,-149.713911,61.647795
00007,zip5,-153.542248,68.826850
00009,zip5,-153.724398,61.489367
00010,zip5,-162.038542,62.491253
00011,zip5,-150.463611,59.595225
00012,zip5,-120.944546,40.228845
00014,zip5,-112.970829,32.216284
00015,zip5,-110.588537,32.310236
00016,zip5,-118.431382,35.507984
00017,zip5,-118.878427,37.374573
00018,zip5,-118.908723,34.529123
00019,zip5,-120.180276,40.374935
00020,zip5,-119.303131,37.381989
00022,zip5,-123.541622,39.373731
00026,zip5,-118.356543,35.998082
00027,zip5,-105.005934,38.835823
00028,zip5,-120.387593,40.088013
00029,zip5,-121.059154,39.513950
00031,zip5,-121.136704,40.377216
00032,zip5,-119.794502,34.799044
00033,zip5,-120.199931,39.476752
00034,zip5,-123.210238,41.932413
00035,zip5,-121.858129,41.436880
00037,zip5,-122.856437,40.037455
00038,zip5,-121.711879,40.132604
00039,zip5,-123.225507,40.179944
00040,zip5,-119.571154,38.044253
00041,zip5,-80.588340,26.146049
00042,zip5,-80.788559,27.910805
00043,zip5,-80.649073,25.172872
00044,zip5,-119.770856,38.505605
00045,zip5,-81.734250,29.091616
00047,zip5,-122.801799,39.689574
00048,zip5,-122.880090,39.423305
00049,zip5,-123.766134,41.547778
00050,zip5,-123.516461,41.081624
00051,zip5,-120.317851,38.931299
00052,zip5,-120.329986,38.682306
00053,zip5,-80.553502,26.470121
00054,zip5,-123.876297,41.171514
00055,zip5,-123.264108,41.001897
00056,zip5,-116.242083,43.242629
00057,zip5,-119.725263,34.004586
00058,zip5,-119.434969,37.770166
00059,zip5,-92.771847,48.466992
00060,zip5,-92.137860,48.017823
00061,zip5,-119.506910,33.246746
00063,zip5,-111.348007,47.676140
00064,zip5,-107.080060,35.379302
00065,zip5,-120.822918,39.603534
00066,zip5,-106.545678,32.700626
00067,zip5,-98.632306,34.665081
00068,zip5,-123.916858,44.255756
00069,zip5,-122.228266,43.935382
00070,zip5,-121.971234,45.049029
00071,zip5,-111.214982,39.857209
00072,zip5,-121.336406,48.833385
00073,zip5,-119.533254,46.565710
00074,zip5,-120.881862,46.181990
00076,zip5,-120.398682,48.884023
00077,zip5,-122.274096,44.613734
00084,zip5,-77.386664,34.851533
00087,zip5,-80.777257,27.781406
00097,zip5,-81.083501,25.458906
00098,zip5,-81.033229,25.179330
00100,zip5,-111.805127,40.818940
00116,zip5,-91.869287,29.566459
00119,zip5,-90.491370,29.066079
00120,zip5,-90.678154,29.057623
00121,zip5,-89.205374,29.069240
00122,zip5,-88.849215,29.792900
00125,zip5,-69.229018,46.929086
00126,zip5,-70.639245,45.207929
00127,zip5,-68.190379,45.010457
00128,zip5,-70.932206,45.178814
00130,zip5,-68.693729,45.328428
00132,zip5,-70.021493,46.145397
00133,zip5,-70.259287,45.368871
00134,zip5,-67.828794,44.990383
00135,zip5,-69.286814,45.975409
00137,zip5,-68.171794,46.385748
00138,zip5,-68.111715,45.946957
00139,zip5,-70.608272,44.821078
00140,zip5,-70.356632,45.129711
00141,zip5,-68.260643,45.246791
00145,zip5,-69.785214,45.351989
00147,zip5,-70.385238,44.990284
00148,zip5,-68.441163,46.945794
00151,zip5,-67.447540,44.887623
00152,zip5,-75.173562,38.161925
00157,zip5,-71.008272,42.316413
00158,zip5,-69.992174,41.565796
00160,zip5,-90.714547,47.968485
00161,zip5,-91.413453,47.929274
00164,zip5,-95.406632,48.452834
00165,zip5,-95.020771,48.511105
00166,zip5,-95.009217,48.088327
00168,zip5,-71.126617,44.289157
00172,zip5,-71.333236,44.129646
00173,zip5,-71.332579,44.208452
00174,zip5,-71.382395,44.216125
00176,zip5,-71.298664,44.190873
00177,zip5,-71.243565,44.258251
00179,zip5,-71.359138,44.263066
00180,zip5,-71.297355,44.308712
00181,zip5,-71.341587,44.326977
00182,zip5,-71.404220,44.257228
00183,zip5,-71.221663,44.298627
00184,zip5,-71.216715,44.326803
00185,zip5,-71.384878,44.509225
00188,zip5,-97.307046,26.566526
00195,zip5,-123.969177,46.420539
00197,zip5,-112.768668,32.707602
00198,zip5,-149.087242,60.930261
00199,zip5,-111.875919,33.960823
01001,zip5,-72.620794,42.059600
01002,zip5,-72.451044,42.388297
01003,zip5,-72.524354,42.390835
01005,zip5,-72.106230,42.420838
01007,zip5,-72.402036,42.278774
01008,zip5,-72.956267,42.162384
01010,zip5,-72.204617,42.120074
01011,zip5,-72.980326,42.281262
01012,zip5,-72.820268,42.363855
01013,zip5,-72.603212,42.146945
01020,zip5,-72.562524,42.164539
01022,zip5,-72.542478,42.197283
01026,zip5,-72.915785,42.462015
01027,zip5,-72.717599,42.281576
01028,zip5,-72.498771,42.060326
01030,zip5,-72.675207,42.066816
01031,zip5,-72.203765,42.325057
01032,zip5,-72.827147,42.465320
01033,zip5,-72.505659,42.263283
01034,zip5,-72.948864,42.081139
01035,zip5,-72.585013,42.310028
01036,zip5,-72.416528,42.066066
01038,zip5,-72.605802,42.384105
01039,zip5,-72.688760,42.411841
01040,zip5,-72.640489,42.210386
01050,zip5,-72.903062,42.240484
01053,zip5,-72.715494,42.353606
01054,zip5,-72.487559,42.473201
01056,zip5,-72.458720,42.190104
01057,zip5,-72.313600,42.088020
01060,zip5,-72.625125,42.314819
01062,zip5,-72.692655,42.316680
01063,zip5,-72.637673,42.318168
01068,zip5,-72.051399,42.354361
01069,zip5,-72.307681,42.186096
01070,zip5,-72.925725,42.518272
01071,zip5,-72.853731,42.149630
01072,zip5,-72.420553,42.465320
01073,zip5,-72.741034,42.230488
01075,zip5,-72.575936,42.258180
01077,zip5,-72.772197,42.047029
01080,zip5,-72.370607,42.178326
01081,zip5,-72.231722,42.061739
01082,zip5,-72.277567,42.292365
01084,zip5,-72.879415,42.364912
01085,zip5,-72.771493,42.144636
01088,zip5,-72.646671,42.376911
01089,zip5,-72.641678,42.129719
01092,zip5,-72.221893,42.206570
01095,zip5,-72.432177,42.122201
01096,zip5,-72.770204,42.415897
01098,zip5,-72.947238,42.392375
01103,zip5,-72.590557,42.103428
01104,zip5,-72.569176,42.135327
01105,zip5,-72.581566,42.076671
01106,zip5,-72.565884,42.052326
01107,zip5,-72.608966,42.120011
01108,zip5,-72.557771,42.085660
01109,zip5,-72.549032,42.117852
01118,zip5,-72.524304,42.093409
01119,zip5,-72.511523,42.121826
01128,zip5,-72.485599,42.095900
01129,zip5,-72.487904,42.126075
01151,zip5,-72.510525,42.152262
01201,zip5,-73.289364,42.472773
01220,zip5,-73.118690,42.626876
01222,zip5,-73.316809,42.058704
01223,zip5,-73.131363,42.330603
01224,zip5,-73.201758,42.500802
01225,zip5,-73.147644,42.568276
01226,zip5,-73.146983,42.496776
01230,zip5,-73.330262,42.200356
01235,zip5,-73.076079,42.431608
01236,zip5,-73.383242,42.267676
01237,zip5,-73.244402,42.568278
01238,zip5,-73.207177,42.276121
01240,zip5,-73.271346,42.367664
01243,zip5,-73.002747,42.349222
01245,zip5,-73.195113,42.193937
01247,zip5,-73.087995,42.699142
01253,zip5,-73.094469,42.215307
01254,zip5,-73.365874,42.376150
01255,zip5,-73.119992,42.080694
01256,zip5,-73.022971,42.598382
01257,zip5,-73.367684,42.083705
01258,zip5,-73.463884,42.095708
01259,zip5,-73.238183,42.074481
01262,zip5,-73.325380,42.288290
01266,zip5,-73.377414,42.327014
01267,zip5,-73.252598,42.688394
01270,zip5,-73.050235,42.515761
01301,zip5,-72.597487,42.625127
01330,zip5,-72.808999,42.495275
01331,zip5,-72.184443,42.573443
01337,zip5,-72.585089,42.690760
01338,zip5,-72.800190,42.581937
01339,zip5,-72.878137,42.609159
01340,zip5,-72.740124,42.683556
01341,zip5,-72.699092,42.500298
01342,zip5,-72.617987,42.541550
01343,zip5,-72.990550,42.649791
01344,zip5,-72.424893,42.617937
01346,zip5,-72.833776,42.665510
01349,zip5,-72.484747,42.564934
01350,zip5,-72.975163,42.721633
01351,zip5,-72.511291,42.528348
01354,zip5,-72.509636,42.632187
01355,zip5,-72.315940,42.444889
01360,zip5,-72.447084,42.675167
01364,zip5,-72.294444,42.591365
01366,zip5,-72.212827,42.471192
01367,zip5,-72.934720,42.696573
01368,zip5,-72.197026,42.626853
01370,zip5,-72.739082,42.587168
01373,zip5,-72.616832,42.464877
01375,zip5,-72.554783,42.466354
01376,zip5,-72.540041,42.592542
01378,zip5,-72.344874,42.667529
01379,zip5,-72.408776,42.554883
01420,zip5,-71.806590,42.592422
01430,zip5,-71.922588,42.657628
01431,zip5,-71.834885,42.673696
01432,zip5,-71.568492,42.563302
01434,zip5,-71.611479,42.535087
01436,zip5,-72.086366,42.600236
01440,zip5,-71.986063,42.583404
01450,zip5,-71.576789,42.617078
01451,zip5,-71.581862,42.503755
01452,zip5,-72.011197,42.482319
01453,zip5,-71.772213,42.522913
01460,zip5,-71.484973,42.539609
01462,zip5,-71.720913,42.590355
01463,zip5,-71.599357,42.664871
01464,zip5,-71.644511,42.529225
01468,zip5,-72.066222,42.546446
01469,zip5,-71.702432,42.664452
01473,zip5,-71.908706,42.546605
01474,zip5,-71.743397,42.661011
01475,zip5,-72.048899,42.660879
01501,zip5,-71.846070,42.194253
01503,zip5,-71.629366,42.380838
01504,zip5,-71.530644,42.039516
01505,zip5,-71.717353,42.358829
01506,zip5,-72.103822,42.192623
01507,zip5,-71.973017,42.132283
01510,zip5,-71.691271,42.413646
01515,zip5,-72.048781,42.201069
01516,zip5,-71.755043,42.046935
01518,zip5,-72.114044,42.129087
01519,zip5,-71.681070,42.205836
01520,zip5,-71.853266,42.340990
01521,zip5,-72.168828,42.060911
01522,zip5,-71.872406,42.357281
01523,zip5,-71.667643,42.481088
01524,zip5,-71.918741,42.243243
01527,zip5,-71.779474,42.192455
01529,zip5,-71.577216,42.039325
01531,zip5,-72.129869,42.323370
01532,zip5,-71.635176,42.327450
01534,zip5,-71.642674,42.132883
01535,zip5,-72.082930,42.267985
01536,zip5,-71.689331,42.233261
01537,zip5,-71.891157,42.161242
01540,zip5,-71.854026,42.123496
01541,zip5,-71.890806,42.447415
01542,zip5,-71.910757,42.203367
01543,zip5,-71.961566,42.387760
01545,zip5,-71.713616,42.286050
01550,zip5,-72.044007,42.065494
01560,zip5,-71.679842,42.174789
01562,zip5,-71.990742,42.248072
01564,zip5,-71.776608,42.441633
01566,zip5,-72.079807,42.115824
01568,zip5,-71.604386,42.176057
01569,zip5,-71.643651,42.055279
01570,zip5,-71.848060,42.055581
01571,zip5,-71.936927,42.055211
01581,zip5,-71.609219,42.265839
01583,zip5,-71.782384,42.367046
01585,zip5,-72.164598,42.224985
01588,zip5,-71.664031,42.115131
01590,zip5,-71.755711,42.131065
01602,zip5,-71.847757,42.271177
01603,zip5,-71.844809,42.240700
01604,zip5,-71.764908,42.251181
01605,zip5,-71.795882,42.282919
01606,zip5,-71.796345,42.314703
01607,zip5,-71.787268,42.223711
01608,zip5,-71.803047,42.246153
01609,zip5,-71.830457,42.291105
01610,zip5,-71.810433,42.241441
01611,zip5,-71.876903,42.222260
01612,zip5,-71.934535,42.312013
01701,zip5,-71.435188,42.323155
01702,zip5,-71.443617,42.284389
01718,zip5,-71.428983,42.519671
01719,zip5,-71.517718,42.489590
01720,zip5,-71.439916,42.477504
01721,zip5,-71.468254,42.255644
01730,zip5,-71.275258,42.499777
01731,zip5,-71.285168,42.459722
01740,zip5,-71.604890,42.432848
01741,zip5,-71.352399,42.532397
01742,zip5,-71.364274,42.415970
01745,zip5,-71.500142,42.290727
01746,zip5,-71.441187,42.205074
01747,zip5,-71.535816,42.123900
01748,zip5,-71.531397,42.227634
01749,zip5,-71.538803,42.390101
01752,zip5,-71.550943,42.349935
01754,zip5,-71.457758,42.429990
01756,zip5,-71.544701,42.091976
01757,zip5,-71.525695,42.159390
01760,zip5,-71.352332,42.286265
01770,zip5,-71.374587,42.230986
01772,zip5,-71.535209,42.296579
01773,zip5,-71.312458,42.423946
01775,zip5,-71.503576,42.431228
01776,zip5,-71.423201,42.389481
01778,zip5,-71.362886,42.354246
01801,zip5,-71.158890,42.489112
01803,zip5,-71.204526,42.505973
01810,zip5,-71.166029,42.638789
01821,zip5,-71.255880,42.557696
01824,zip5,-71.351775,42.591939
01826,zip5,-71.309029,42.680878
01827,zip5,-71.502241,42.674769
01830,zip5,-71.055588,42.795946
01832,zip5,-71.129295,42.797395
01833,zip5,-70.978220,42.721746
01834,zip5,-71.009929,42.757871
01835,zip5,-71.086710,42.753676
01840,zip5,-71.159753,42.706932
01841,zip5,-71.163281,42.715011
01843,zip5,-71.161117,42.691240
01844,zip5,-71.185780,42.726062
01845,zip5,-71.088016,42.620835
01850,zip5,-71.303457,42.657294
01851,zip5,-71.341894,42.628926
01852,zip5,-71.296479,42.606315
01854,zip5,-71.346445,42.647760
01860,zip5,-71.011549,42.839030
01862,zip5,-71.292291,42.549966
01863,zip5,-71.387534,42.632927
01864,zip5,-71.086924,42.580618
01867,zip5,-71.103608,42.533153
01876,zip5,-71.231602,42.614061
01879,zip5,-71.433020,42.673201
01880,zip5,-71.066708,42.499310
01886,zip5,-71.441725,42.590213
01887,zip5,-71.174776,42.556002
01890,zip5,-71.150019,42.450161
01901,zip5,-70.946140,42.457172
01902,zip5,-70.942624,42.459041
01904,zip5,-70.968944,42.471516
01905,zip5,-70.980147,42.453086
01906,zip5,-71.012875,42.472794
01907,zip5,-70.904971,42.474288
01908,zip5,-70.921078,42.426781
01913,zip5,-70.951901,42.847262
01915,zip5,-70.858194,42.568814
01921,zip5,-71.029386,42.673493
01922,zip5,-70.917066,42.755293
01923,zip5,-70.951346,42.577565
01929,zip5,-70.778430,42.623328
01930,zip5,-70.683399,42.593659
01938,zip5,-70.847445,42.686488
01940,zip5,-71.030538,42.527038
01944,zip5,-70.764965,42.563260
01945,zip5,-70.865005,42.501270
01949,zip5,-71.013695,42.601933
01950,zip5,-70.876867,42.808582
01951,zip5,-70.849437,42.775351
01952,zip5,-70.863266,42.841554
01960,zip5,-70.973660,42.530153
01966,zip5,-70.617907,42.645168
01969,zip5,-70.895374,42.724052
01970,zip5,-70.907642,42.512072
01982,zip5,-70.860033,42.624100
01983,zip5,-70.944036,42.637689
01984,zip5,-70.872882,42.599543
01985,zip5,-70.968849,42.790745
02019,zip5,-71.472306,42.073177
02021,zip5,-71.122091,42.180689
02025,zip5,-70.815961,42.235332
02026,zip5,-71.181152,42.251716
02030,zip5,-71.287386,42.240582
02032,zip5,-71.215004,42.154267
02035,zip5,-71.235479,42.068600
02038,zip5,-71.407757,42.086742
02043,zip5,-70.879292,42.212797
02045,zip5,-70.874215,42.283127
02048,zip5,-71.222002,42.014125
02050,zip5,-70.713287,42.117689
02052,zip5,-71.309939,42.182465
02053,zip5,-71.427021,42.158938
02054,zip5,-71.361572,42.165116
02056,zip5,-71.331078,42.120172
02061,zip5,-70.821397,42.164087
02062,zip5,-71.196687,42.183487
02066,zip5,-70.775678,42.211055
02067,zip5,-71.185790,42.112717
02071,zip5,-71.272077,42.099048
02072,zip5,-71.103441,42.116347
02081,zip5,-71.258999,42.108694
02090,zip5,-71.199448,42.225429
02093,zip5,-71.371833,42.043317
02108,zip5,-71.064475,42.355496
02109,zip5,-71.053757,42.357732
02110,zip5,-71.054065,42.355475
02111,zip5,-71.058721,42.349877
02113,zip5,-71.055440,42.365321
02114,zip5,-71.067281,42.363927
02115,zip5,-71.096673,42.339511
02116,zip5,-71.076869,42.350995
02118,zip5,-71.072034,42.338228
02119,zip5,-71.084684,42.323961
02120,zip5,-71.096530,42.333020
02121,zip5,-71.085959,42.307552
02122,zip5,-71.054620,42.293396
02124,zip5,-71.069733,42.287321
02125,zip5,-71.055702,42.304555
02126,zip5,-71.090725,42.275275
02127,zip5,-71.035806,42.334936
02128,zip5,-71.015389,42.362979
02129,zip5,-71.064187,42.377195
02130,zip5,-71.117429,42.292078
02131,zip5,-71.121771,42.282991
02132,zip5,-71.165852,42.281727
02134,zip5,-71.128888,42.356611
02135,zip5,-71.155071,42.345624
02136,zip5,-71.129243,42.249773
02138,zip5,-71.132952,42.370156
02139,zip5,-71.101196,42.363431
02140,zip5,-71.134539,42.397262
02141,zip5,-71.080743,42.370245
02142,zip5,-71.080493,42.361921
02143,zip5,-71.095573,42.380833
02144,zip5,-71.120408,42.397852
02145,zip5,-71.092668,42.392520
02148,zip5,-71.054423,42.430848
02149,zip5,-71.051624,42.393514
02150,zip5,-71.031507,42.399266
02151,zip5,-70.996353,42.412542
02152,zip5,-70.975505,42.380418
02153,zip5,-71.120159,42.403883
02155,zip5,-71.111024,42.426129
02163,zip5,-71.127150,42.368976
02169,zip5,-71.009951,42.243164
02170,zip5,-71.016700,42.268263
02171,zip5,-71.016339,42.290302
02176,zip5,-71.054207,42.458765
